type1,type2,type3,trial,start_belief,CoopEq,fc_cooperate,type1pc,CoopEq_pc
50,40,0,16,bad,0.99995,0.974487999999872,Independent Punishers: 50%,99
50,40,0,17,bad,0.99995,0.974715499999879,Independent Punishers: 50%,99
50,40,0,18,bad,0.99995,0.9745414999998706,Independent Punishers: 50%,99
50,40,0,19,bad,0.99995,0.9745169999998748,Independent Punishers: 50%,99
50,40,10,10,bad,0.99995,0.9750124999998739,Independent Punishers: 50%,99
50,40,10,11,bad,0.99995,0.975032999999873,Independent Punishers: 50%,99
50,40,10,12,bad,0.99995,0.9750964999998775,Independent Punishers: 50%,99
50,40,10,13,bad,0.99995,0.974975999999879,Independent Punishers: 50%,99
50,40,10,14,bad,0.99995,0.9750739999998783,Independent Punishers: 50%,99
50,40,10,15,bad,0.99995,0.9749644999998806,Independent Punishers: 50%,99
50,40,10,16,bad,0.99995,0.9748804999998775,Independent Punishers: 50%,99
50,40,10,17,bad,0.99995,0.9750774999998831,Independent Punishers: 50%,99
50,40,10,18,bad,0.99995,0.9748514999998753,Independent Punishers: 50%,99
50,40,10,19,bad,0.99995,0.9751059999998771,Independent Punishers: 50%,99
50,50,0,10,bad,0.99995,0.9748514999998733,Independent Punishers: 50%,99
50,50,0,11,bad,0.99995,0.9749054999998783,Independent Punishers: 50%,99
50,50,0,12,bad,0.99995,0.9750244999998776,Independent Punishers: 50%,99
50,50,0,13,bad,0.99995,0.9747134999998812,Independent Punishers: 50%,99
50,50,0,14,bad,0.99995,0.9749749999998716,Independent Punishers: 50%,99
50,50,0,15,bad,0.99995,0.9752254999998778,Independent Punishers: 50%,99
50,50,0,16,bad,0.99995,0.9748744999998762,Independent Punishers: 50%,99
50,50,0,17,bad,0.99995,0.9748949999998665,Independent Punishers: 50%,99
50,50,0,18,bad,0.99995,0.9749244999998758,Independent Punishers: 50%,99
50,50,0,19,bad,0.99995,0.9749534999998738,Independent Punishers: 50%,99
0,0,0,20,bad,0.0,0.025016499999995962,Independent Punishers: 0%,0
0,0,0,21,bad,0.0,0.02497299999999586,Independent Punishers: 0%,0
0,0,0,22,bad,0.0,0.024858999999995978,Independent Punishers: 0%,0
0,0,0,23,bad,0.0,0.02517249999999592,Independent Punishers: 0%,0
0,0,0,24,bad,0.0,0.025017999999995842,Independent Punishers: 0%,0
0,0,0,25,bad,0.0,0.025105999999995913,Independent Punishers: 0%,0
0,0,0,26,bad,0.0,0.025162999999995866,Independent Punishers: 0%,0
0,0,0,27,bad,0.0,0.024909999999995904,Independent Punishers: 0%,0
0,0,0,28,bad,0.0,0.025102999999995837,Independent Punishers: 0%,0
0,0,0,29,bad,0.0,0.02509949999999575,Independent Punishers: 0%,0
0,0,10,20,bad,0.0,0.02519999999999596,Independent Punishers: 0%,0
0,0,10,21,bad,0.0,0.024918999999995813,Independent Punishers: 0%,0
0,0,10,22,bad,0.0,0.024956499999995874,Independent Punishers: 0%,0
0,0,10,23,bad,0.0,0.025068499999995865,Independent Punishers: 0%,0
0,0,10,24,bad,0.0,0.025083499999996015,Independent Punishers: 0%,0
0,0,10,25,bad,0.0,0.025072499999995994,Independent Punishers: 0%,0
0,0,10,26,bad,0.0,0.025034999999996033,Independent Punishers: 0%,0
0,0,10,27,bad,0.0,0.024807499999995857,Independent Punishers: 0%,0
0,0,10,28,bad,0.0,0.025102499999995954,Independent Punishers: 0%,0
0,0,10,29,bad,0.0,0.024920499999995932,Independent Punishers: 0%,0
0,0,20,20,bad,0.0,0.02492899999999614,Independent Punishers: 0%,0
0,0,20,21,bad,0.0,0.02495649999999592,Independent Punishers: 0%,0
0,0,20,22,bad,0.0,0.025015499999995985,Independent Punishers: 0%,0
0,0,20,23,bad,0.0,0.024930999999995953,Independent Punishers: 0%,0
0,0,20,24,bad,0.0,0.025100499999996008,Independent Punishers: 0%,0
0,0,20,25,bad,0.0,0.024995499999995906,Independent Punishers: 0%,0
0,0,20,26,bad,0.0,0.02508199999999605,Independent Punishers: 0%,0
0,0,20,27,bad,0.0,0.025017999999995964,Independent Punishers: 0%,0
0,0,20,28,bad,0.0,0.025063499999995905,Independent Punishers: 0%,0
0,0,20,29,bad,0.0,0.025042499999995967,Independent Punishers: 0%,0
0,0,30,20,bad,0.0,0.025085999999995785,Independent Punishers: 0%,0
0,0,30,21,bad,0.0,0.025033999999996077,Independent Punishers: 0%,0
0,0,30,22,bad,0.0,0.024961499999995983,Independent Punishers: 0%,0
0,0,30,23,bad,0.0,0.025043499999996013,Independent Punishers: 0%,0
0,0,30,24,bad,0.0,0.025057999999996087,Independent Punishers: 0%,0
0,0,30,25,bad,0.0,0.024885999999995977,Independent Punishers: 0%,0
0,0,30,26,bad,0.0,0.025005499999995837,Independent Punishers: 0%,0
0,0,30,27,bad,0.0,0.02494549999999576,Independent Punishers: 0%,0
0,0,30,28,bad,0.0,0.025083999999996068,Independent Punishers: 0%,0
0,0,30,29,bad,0.0,0.02505499999999588,Independent Punishers: 0%,0
0,0,40,20,bad,0.0,0.02496499999999599,Independent Punishers: 0%,0
0,0,40,21,bad,0.0,0.025072499999995952,Independent Punishers: 0%,0
0,0,40,22,bad,0.0,0.024936999999996094,Independent Punishers: 0%,0
0,0,40,23,bad,0.0,0.024926499999995994,Independent Punishers: 0%,0
0,0,40,24,bad,0.0,0.025080999999995964,Independent Punishers: 0%,0
0,0,40,25,bad,0.0,0.02498549999999594,Independent Punishers: 0%,0
0,0,40,26,bad,0.0,0.025098499999995947,Independent Punishers: 0%,0
0,0,40,27,bad,0.0,0.025001499999995916,Independent Punishers: 0%,0
0,0,40,28,bad,0.0,0.02497599999999583,Independent Punishers: 0%,0
0,0,40,29,bad,0.0,0.025074999999996007,Independent Punishers: 0%,0
0,0,50,20,bad,0.0,0.025081999999995958,Independent Punishers: 0%,0
0,0,50,21,bad,0.0,0.024813999999996023,Independent Punishers: 0%,0
0,0,50,22,bad,0.0,0.02517249999999599,Independent Punishers: 0%,0
0,0,50,23,bad,0.0,0.02487249999999599,Independent Punishers: 0%,0
0,0,50,24,bad,0.0,0.02514849999999595,Independent Punishers: 0%,0
0,0,50,25,bad,0.0,0.025062999999995957,Independent Punishers: 0%,0
0,0,50,26,bad,0.0,0.024932999999995886,Independent Punishers: 0%,0
0,0,50,27,bad,0.0,0.025087999999995867,Independent Punishers: 0%,0
0,0,50,28,bad,0.0,0.025180999999995818,Independent Punishers: 0%,0
0,0,50,29,bad,0.0,0.025136999999995985,Independent Punishers: 0%,0
0,0,60,20,bad,0.0,0.02492049999999605,Independent Punishers: 0%,0
0,0,60,21,bad,0.0,0.025069499999995925,Independent Punishers: 0%,0
0,0,60,22,bad,0.0,0.02510799999999606,Independent Punishers: 0%,0
0,0,60,23,bad,0.0,0.024974999999995882,Independent Punishers: 0%,0
0,0,60,24,bad,0.0,0.024742499999995872,Independent Punishers: 0%,0
0,0,60,25,bad,0.0,0.02487449999999596,Independent Punishers: 0%,0
0,0,60,26,bad,0.0,0.02504799999999579,Independent Punishers: 0%,0
0,0,60,27,bad,0.0,0.02497549999999597,Independent Punishers: 0%,0
0,0,60,28,bad,0.0,0.025113499999995858,Independent Punishers: 0%,0
0,0,60,29,bad,0.0,0.0250254999999959,Independent Punishers: 0%,0
0,0,70,20,bad,0.0,0.025028999999995732,Independent Punishers: 0%,0
0,0,70,21,bad,0.0,0.025235999999995883,Independent Punishers: 0%,0
0,0,70,22,bad,0.0,0.025093999999995998,Independent Punishers: 0%,0
0,0,70,23,bad,0.0,0.02514199999999584,Independent Punishers: 0%,0
0,0,70,24,bad,0.0,0.024915499999995934,Independent Punishers: 0%,0
0,0,70,25,bad,0.0,0.024981999999995924,Independent Punishers: 0%,0
0,0,70,26,bad,0.0,0.02502299999999585,Independent Punishers: 0%,0
0,0,70,27,bad,0.0,0.024891499999996004,Independent Punishers: 0%,0
0,0,70,28,bad,0.0,0.0251154999999959,Independent Punishers: 0%,0
0,0,70,29,bad,0.0,0.024995999999995997,Independent Punishers: 0%,0
0,0,80,20,bad,0.0,0.0250074999999959,Independent Punishers: 0%,0
0,0,80,21,bad,0.0,0.024685999999995805,Independent Punishers: 0%,0
0,0,80,22,bad,0.0,0.025144499999995764,Independent Punishers: 0%,0
0,0,80,23,bad,0.0,0.02501799999999595,Independent Punishers: 0%,0
0,0,80,24,bad,0.0,0.024979499999995984,Independent Punishers: 0%,0
0,0,80,25,bad,0.0,0.02488899999999594,Independent Punishers: 0%,0
0,0,80,26,bad,0.0,0.025005499999995774,Independent Punishers: 0%,0
0,0,80,27,bad,0.0,0.02497949999999575,Independent Punishers: 0%,0
0,0,80,28,bad,0.0,0.02494199999999592,Independent Punishers: 0%,0
0,0,80,29,bad,0.0,0.02503249999999586,Independent Punishers: 0%,0
0,0,90,20,bad,0.0,0.024850499999995997,Independent Punishers: 0%,0
0,0,90,21,bad,0.0,0.024820499999996,Independent Punishers: 0%,0
0,0,90,22,bad,0.0,0.02488599999999587,Independent Punishers: 0%,0
0,0,90,23,bad,0.0,0.02500999999999614,Independent Punishers: 0%,0
0,0,90,24,bad,0.0,0.024922999999995837,Independent Punishers: 0%,0
0,0,90,25,bad,0.0,0.02501799999999586,Independent Punishers: 0%,0
0,0,90,26,bad,0.0,0.02516799999999599,Independent Punishers: 0%,0
0,0,90,27,bad,0.0,0.025013499999996018,Independent Punishers: 0%,0
0,0,90,28,bad,0.0,0.02504249999999592,Independent Punishers: 0%,0
0,0,90,29,bad,0.0,0.02506399999999598,Independent Punishers: 0%,0
0,0,100,20,bad,0.0,0.024922499999995927,Independent Punishers: 0%,0
0,0,100,21,bad,0.0,0.025093499999995956,Independent Punishers: 0%,0
0,0,100,22,bad,0.0,0.02507949999999593,Independent Punishers: 0%,0
0,0,100,23,bad,0.0,0.024927499999996012,Independent Punishers: 0%,0
0,0,100,24,bad,0.0,0.02493399999999596,Independent Punishers: 0%,0
0,0,100,25,bad,0.0,0.02499999999999588,Independent Punishers: 0%,0
0,0,100,26,bad,0.0,0.02527299999999585,Independent Punishers: 0%,0
0,0,100,27,bad,0.0,0.024995999999996035,Independent Punishers: 0%,0
0,0,100,28,bad,0.0,0.024958499999995925,Independent Punishers: 0%,0
0,0,100,29,bad,0.0,0.02494449999999603,Independent Punishers: 0%,0
0,10,0,20,bad,0.0,0.02528949999999591,Independent Punishers: 0%,0
0,10,0,21,bad,0.0,0.025210999999995924,Independent Punishers: 0%,0
0,10,0,22,bad,0.0,0.02499849999999598,Independent Punishers: 0%,0
0,10,0,23,bad,0.0,0.025080499999995978,Independent Punishers: 0%,0
0,10,0,24,bad,0.0,0.024878499999996046,Independent Punishers: 0%,0
0,10,0,25,bad,0.0,0.02490549999999605,Independent Punishers: 0%,0
0,10,0,26,bad,0.0,0.024885499999995925,Independent Punishers: 0%,0
0,10,0,27,bad,0.0,0.025014999999996016,Independent Punishers: 0%,0
0,10,0,28,bad,0.0,0.025272999999996056,Independent Punishers: 0%,0
0,10,0,29,bad,0.0,0.024906499999996105,Independent Punishers: 0%,0
0,10,10,20,bad,0.0,0.02479299999999594,Independent Punishers: 0%,0
0,10,10,21,bad,0.0,0.024918499999995913,Independent Punishers: 0%,0
0,10,10,22,bad,0.0,0.02499749999999584,Independent Punishers: 0%,0
0,10,10,23,bad,0.0,0.024906999999995814,Independent Punishers: 0%,0
0,10,10,24,bad,0.0,0.02507549999999603,Independent Punishers: 0%,0
0,10,10,25,bad,0.0,0.02507199999999584,Independent Punishers: 0%,0
0,10,10,26,bad,0.0,0.02514899999999581,Independent Punishers: 0%,0
0,10,10,27,bad,0.0,0.024968999999995925,Independent Punishers: 0%,0
0,10,10,28,bad,0.0,0.024828999999995983,Independent Punishers: 0%,0
0,10,10,29,bad,0.0,0.025173499999995998,Independent Punishers: 0%,0
0,10,20,20,bad,0.0,0.025038999999995714,Independent Punishers: 0%,0
0,10,20,21,bad,0.0,0.02495899999999591,Independent Punishers: 0%,0
0,10,20,22,bad,0.0,0.025161999999995816,Independent Punishers: 0%,0
0,10,20,23,bad,0.0,0.02511799999999595,Independent Punishers: 0%,0
0,10,20,24,bad,0.0,0.02489349999999602,Independent Punishers: 0%,0
0,10,20,25,bad,0.0,0.02492899999999576,Independent Punishers: 0%,0
0,10,20,26,bad,0.0,0.025031999999995846,Independent Punishers: 0%,0
0,10,20,27,bad,0.0,0.02508399999999601,Independent Punishers: 0%,0
0,10,20,28,bad,0.0,0.025101499999996075,Independent Punishers: 0%,0
0,10,20,29,bad,0.0,0.025201499999995866,Independent Punishers: 0%,0
0,10,30,20,bad,0.0,0.025192499999995933,Independent Punishers: 0%,0
0,10,30,21,bad,0.0,0.02499799999999595,Independent Punishers: 0%,0
0,10,30,22,bad,0.0,0.02492799999999606,Independent Punishers: 0%,0
0,10,30,23,bad,0.0,0.02508049999999587,Independent Punishers: 0%,0
0,10,30,24,bad,0.0,0.02496149999999608,Independent Punishers: 0%,0
0,10,30,25,bad,0.0,0.024968999999996168,Independent Punishers: 0%,0
0,10,30,26,bad,0.0,0.025019999999995858,Independent Punishers: 0%,0
0,10,30,27,bad,0.0,0.025053499999995812,Independent Punishers: 0%,0
0,10,30,28,bad,0.0,0.025108499999995947,Independent Punishers: 0%,0
0,10,30,29,bad,0.0,0.02520449999999578,Independent Punishers: 0%,0
0,10,40,20,bad,0.0,0.025024999999995926,Independent Punishers: 0%,0
0,10,40,21,bad,0.0,0.02494699999999603,Independent Punishers: 0%,0
0,10,40,22,bad,0.0,0.024989999999995904,Independent Punishers: 0%,0
0,10,40,23,bad,0.0,0.025001999999995854,Independent Punishers: 0%,0
0,10,40,24,bad,0.0,0.024978499999995924,Independent Punishers: 0%,0
0,10,40,25,bad,0.0,0.024985499999995865,Independent Punishers: 0%,0
0,10,40,26,bad,0.0,0.02495049999999593,Independent Punishers: 0%,0
0,10,40,27,bad,0.0,0.0249669999999959,Independent Punishers: 0%,0
0,10,40,28,bad,0.0,0.025191999999995857,Independent Punishers: 0%,0
0,10,40,29,bad,0.0,0.024823499999995852,Independent Punishers: 0%,0
0,10,50,20,bad,0.0,0.02464199999999587,Independent Punishers: 0%,0
0,10,50,21,bad,0.0,0.024957999999995987,Independent Punishers: 0%,0
0,10,50,22,bad,0.0,0.024903499999995908,Independent Punishers: 0%,0
0,10,50,23,bad,0.0,0.02510299999999593,Independent Punishers: 0%,0
0,10,50,24,bad,0.0,0.025015499999995812,Independent Punishers: 0%,0
0,10,50,25,bad,0.0,0.025277999999995734,Independent Punishers: 0%,0
0,10,50,26,bad,0.0,0.02516349999999588,Independent Punishers: 0%,0
0,10,50,27,bad,0.0,0.025001499999995954,Independent Punishers: 0%,0
0,10,50,28,bad,0.0,0.02513299999999586,Independent Punishers: 0%,0
0,10,50,29,bad,0.0,0.02513949999999597,Independent Punishers: 0%,0
0,10,60,20,bad,0.0,0.02516549999999585,Independent Punishers: 0%,0
0,10,60,21,bad,0.0,0.024989999999995998,Independent Punishers: 0%,0
0,10,60,22,bad,0.0,0.02480949999999593,Independent Punishers: 0%,0
0,10,60,23,bad,0.0,0.025008999999995875,Independent Punishers: 0%,0
0,10,60,24,bad,0.0,0.024954499999996008,Independent Punishers: 0%,0
0,10,60,25,bad,0.0,0.025164999999996086,Independent Punishers: 0%,0
0,10,60,26,bad,0.0,0.02489449999999601,Independent Punishers: 0%,0
0,10,60,27,bad,0.0,0.025145999999995852,Independent Punishers: 0%,0
0,10,60,28,bad,0.0,0.025086499999995897,Independent Punishers: 0%,0
0,10,60,29,bad,0.0,0.024911999999995937,Independent Punishers: 0%,0
0,10,70,20,bad,0.0,0.02479849999999585,Independent Punishers: 0%,0
0,10,70,21,bad,0.0,0.024956499999996003,Independent Punishers: 0%,0
0,10,70,22,bad,0.0,0.02501699999999593,Independent Punishers: 0%,0
0,10,70,23,bad,0.0,0.024966999999995933,Independent Punishers: 0%,0
0,10,70,24,bad,0.0,0.025106499999995816,Independent Punishers: 0%,0
0,10,70,25,bad,0.0,0.02495649999999605,Independent Punishers: 0%,0
0,10,70,26,bad,0.0,0.025085499999995865,Independent Punishers: 0%,0
0,10,70,27,bad,0.0,0.024965499999995873,Independent Punishers: 0%,0
0,10,70,28,bad,0.0,0.02489649999999599,Independent Punishers: 0%,0
0,10,70,29,bad,0.0,0.02505849999999597,Independent Punishers: 0%,0
0,10,80,20,bad,0.0,0.02504649999999599,Independent Punishers: 0%,0
0,10,80,21,bad,0.0,0.024975999999995925,Independent Punishers: 0%,0
0,10,80,22,bad,0.0,0.024979999999995825,Independent Punishers: 0%,0
0,10,80,23,bad,0.0,0.024943499999996076,Independent Punishers: 0%,0
0,10,80,24,bad,0.0,0.02501349999999596,Independent Punishers: 0%,0
0,10,80,25,bad,0.0,0.025115999999995944,Independent Punishers: 0%,0
0,10,80,26,bad,0.0,0.02493449999999598,Independent Punishers: 0%,0
0,10,80,27,bad,0.0,0.025019499999996087,Independent Punishers: 0%,0
0,10,80,28,bad,0.0,0.025184999999995964,Independent Punishers: 0%,0
0,10,80,29,bad,0.0,0.02492249999999578,Independent Punishers: 0%,0
0,10,90,20,bad,0.0,0.02480449999999589,Independent Punishers: 0%,0
0,10,90,21,bad,0.0,0.02492549999999612,Independent Punishers: 0%,0
0,10,90,22,bad,0.0,0.024969499999995908,Independent Punishers: 0%,0
0,10,90,23,bad,0.0,0.025057499999995975,Independent Punishers: 0%,0
0,10,90,24,bad,0.0,0.024921499999995864,Independent Punishers: 0%,0
0,10,90,25,bad,0.0,0.025063499999996016,Independent Punishers: 0%,0
0,10,90,26,bad,0.0,0.025037499999995896,Independent Punishers: 0%,0
0,10,90,27,bad,0.0,0.024901499999996003,Independent Punishers: 0%,0
0,10,90,28,bad,0.0,0.02518749999999586,Independent Punishers: 0%,0
0,10,90,29,bad,0.0,0.025096499999996077,Independent Punishers: 0%,0
0,20,0,20,bad,0.0,0.02492249999999605,Independent Punishers: 0%,0
0,20,0,21,bad,0.0,0.025080499999995856,Independent Punishers: 0%,0
0,20,0,22,bad,0.0,0.025129499999995815,Independent Punishers: 0%,0
0,20,0,23,bad,0.0,0.025243499999996,Independent Punishers: 0%,0
0,20,0,24,bad,0.0,0.025120499999996004,Independent Punishers: 0%,0
0,20,0,25,bad,0.0,0.024840499999995908,Independent Punishers: 0%,0
0,20,0,26,bad,0.0,0.02500049999999595,Independent Punishers: 0%,0
0,20,0,27,bad,0.0,0.02496149999999601,Independent Punishers: 0%,0
0,20,0,28,bad,0.0,0.025152999999995873,Independent Punishers: 0%,0
0,20,0,29,bad,0.0,0.024968999999995946,Independent Punishers: 0%,0
0,20,10,20,bad,0.0,0.025234499999995844,Independent Punishers: 0%,0
0,20,10,21,bad,0.0,0.02504949999999595,Independent Punishers: 0%,0
0,20,10,22,bad,0.0,0.025128999999996005,Independent Punishers: 0%,0
0,20,10,23,bad,0.0,0.025035999999995975,Independent Punishers: 0%,0
0,20,10,24,bad,0.0,0.025084999999996034,Independent Punishers: 0%,0
0,20,10,25,bad,0.0,0.02484749999999593,Independent Punishers: 0%,0
0,20,10,26,bad,0.0,0.02493299999999607,Independent Punishers: 0%,0
0,20,10,27,bad,0.0,0.02506599999999593,Independent Punishers: 0%,0
0,20,10,28,bad,0.0,0.024897999999995913,Independent Punishers: 0%,0
0,20,10,29,bad,0.0,0.024927999999995912,Independent Punishers: 0%,0
0,20,20,20,bad,0.0,0.02487349999999605,Independent Punishers: 0%,0
0,20,20,21,bad,0.0,0.025001999999995903,Independent Punishers: 0%,0
0,20,20,22,bad,0.0,0.025196499999995757,Independent Punishers: 0%,0
0,20,20,23,bad,0.0,0.025050499999995923,Independent Punishers: 0%,0
0,20,20,24,bad,0.0,0.0249514999999959,Independent Punishers: 0%,0
0,20,20,25,bad,0.0,0.024976499999996116,Independent Punishers: 0%,0
0,20,20,26,bad,0.0,0.02508199999999589,Independent Punishers: 0%,0
0,20,20,27,bad,0.0,0.024875999999995967,Independent Punishers: 0%,0
0,20,20,28,bad,0.0,0.024984999999996135,Independent Punishers: 0%,0
0,20,20,29,bad,0.0,0.024838999999995972,Independent Punishers: 0%,0
0,20,30,20,bad,0.0,0.02500949999999601,Independent Punishers: 0%,0
0,20,30,21,bad,0.0,0.02491049999999589,Independent Punishers: 0%,0
0,20,30,22,bad,0.0,0.025082499999995792,Independent Punishers: 0%,0
0,20,30,23,bad,0.0,0.02492299999999597,Independent Punishers: 0%,0
0,20,30,24,bad,0.0,0.025126999999995972,Independent Punishers: 0%,0
0,20,30,25,bad,0.0,0.025033499999995965,Independent Punishers: 0%,0
0,20,30,26,bad,0.0,0.024880499999995895,Independent Punishers: 0%,0
0,20,30,27,bad,0.0,0.025029999999996017,Independent Punishers: 0%,0
0,20,30,28,bad,0.0,0.02522349999999591,Independent Punishers: 0%,0
0,20,30,29,bad,0.0,0.02509999999999593,Independent Punishers: 0%,0
0,20,40,20,bad,0.0,0.025133999999995948,Independent Punishers: 0%,0
0,20,40,21,bad,0.0,0.024968999999995873,Independent Punishers: 0%,0
0,20,40,22,bad,0.0,0.02496899999999595,Independent Punishers: 0%,0
0,20,40,23,bad,0.0,0.025140499999995788,Independent Punishers: 0%,0
0,20,40,24,bad,0.0,0.024951999999996054,Independent Punishers: 0%,0
0,20,40,25,bad,0.0,0.02528649999999601,Independent Punishers: 0%,0
0,20,40,26,bad,0.0,0.024895499999995952,Independent Punishers: 0%,0
0,20,40,27,bad,0.0,0.024879999999996,Independent Punishers: 0%,0
0,20,40,28,bad,0.0,0.0248149999999961,Independent Punishers: 0%,0
0,20,40,29,bad,0.0,0.025073999999995964,Independent Punishers: 0%,0
0,20,50,20,bad,0.0,0.025125999999995978,Independent Punishers: 0%,0
0,20,50,21,bad,0.0,0.025005499999995996,Independent Punishers: 0%,0
0,20,50,22,bad,0.0,0.02506199999999578,Independent Punishers: 0%,0
0,20,50,23,bad,0.0,0.025115499999996,Independent Punishers: 0%,0
0,20,50,24,bad,0.0,0.024923999999996106,Independent Punishers: 0%,0
0,20,50,25,bad,0.0,0.02505349999999596,Independent Punishers: 0%,0
0,20,50,26,bad,0.0,0.025159499999995994,Independent Punishers: 0%,0
0,20,50,27,bad,0.0,0.025018499999995926,Independent Punishers: 0%,0
0,20,50,28,bad,0.0,0.025030499999995976,Independent Punishers: 0%,0
0,20,50,29,bad,0.0,0.02481499999999589,Independent Punishers: 0%,0
0,20,60,20,bad,0.0,0.024962999999995874,Independent Punishers: 0%,0
0,20,60,21,bad,0.0,0.024910499999996016,Independent Punishers: 0%,0
0,20,60,22,bad,0.0,0.02494399999999587,Independent Punishers: 0%,0
0,20,60,23,bad,0.0,0.025167999999996037,Independent Punishers: 0%,0
0,20,60,24,bad,0.0,0.02499049999999594,Independent Punishers: 0%,0
0,20,60,25,bad,0.0,0.024926499999996035,Independent Punishers: 0%,0
0,20,60,26,bad,0.0,0.02501449999999594,Independent Punishers: 0%,0
0,20,60,27,bad,0.0,0.025022999999996073,Independent Punishers: 0%,0
0,20,60,28,bad,0.0,0.024989999999996015,Independent Punishers: 0%,0
0,20,60,29,bad,0.0,0.025093999999996012,Independent Punishers: 0%,0
0,20,70,20,bad,0.0,0.025119499999995912,Independent Punishers: 0%,0
0,20,70,21,bad,0.0,0.024774499999996022,Independent Punishers: 0%,0
0,20,70,22,bad,0.0,0.02508699999999598,Independent Punishers: 0%,0
0,20,70,23,bad,0.0,0.024968999999995918,Independent Punishers: 0%,0
0,20,70,24,bad,0.0,0.02515249999999581,Independent Punishers: 0%,0
0,20,70,25,bad,0.0,0.02484749999999587,Independent Punishers: 0%,0
0,20,70,26,bad,0.0,0.024904999999995937,Independent Punishers: 0%,0
0,20,70,27,bad,0.0,0.025189499999995833,Independent Punishers: 0%,0
0,20,70,28,bad,0.0,0.024890999999995934,Independent Punishers: 0%,0
0,20,70,29,bad,0.0,0.025081999999996,Independent Punishers: 0%,0
0,20,80,20,bad,0.0,0.024971999999996056,Independent Punishers: 0%,0
0,20,80,21,bad,0.0,0.02487249999999597,Independent Punishers: 0%,0
0,20,80,22,bad,0.0,0.025050999999995934,Independent Punishers: 0%,0
0,20,80,23,bad,0.0,0.024999999999995783,Independent Punishers: 0%,0
0,20,80,24,bad,0.0,0.024998999999995882,Independent Punishers: 0%,0
0,20,80,25,bad,0.0,0.02498049999999592,Independent Punishers: 0%,0
0,20,80,26,bad,0.0,0.02498649999999599,Independent Punishers: 0%,0
0,20,80,27,bad,0.0,0.024861499999996168,Independent Punishers: 0%,0
0,20,80,28,bad,0.0,0.025065499999995952,Independent Punishers: 0%,0
0,20,80,29,bad,0.0,0.024956499999995867,Independent Punishers: 0%,0
0,30,0,20,bad,0.0,0.02509799999999595,Independent Punishers: 0%,0
0,30,0,21,bad,0.0,0.025176999999995755,Independent Punishers: 0%,0
0,30,0,22,bad,0.0,0.02528999999999594,Independent Punishers: 0%,0
0,30,0,23,bad,0.0,0.02504049999999597,Independent Punishers: 0%,0
0,30,0,24,bad,0.0,0.024933999999995834,Independent Punishers: 0%,0
0,30,0,25,bad,0.0,0.025066999999996023,Independent Punishers: 0%,0
0,30,0,26,bad,0.0,0.025145999999995877,Independent Punishers: 0%,0
0,30,0,27,bad,0.0,0.02496449999999586,Independent Punishers: 0%,0
0,30,0,28,bad,0.0,0.02515599999999591,Independent Punishers: 0%,0
0,30,0,29,bad,0.0,0.025106999999995896,Independent Punishers: 0%,0
0,30,10,20,bad,0.0,0.025188999999995895,Independent Punishers: 0%,0
0,30,10,21,bad,0.0,0.025025999999996006,Independent Punishers: 0%,0
0,30,10,22,bad,0.0,0.025177999999995957,Independent Punishers: 0%,0
0,30,10,23,bad,0.0,0.025138999999995946,Independent Punishers: 0%,0
0,30,10,24,bad,0.0,0.025189999999996052,Independent Punishers: 0%,0
0,30,10,25,bad,0.0,0.025031499999995915,Independent Punishers: 0%,0
0,30,10,26,bad,0.0,0.024719999999995905,Independent Punishers: 0%,0
0,30,10,27,bad,0.0,0.02498299999999605,Independent Punishers: 0%,0
0,30,10,28,bad,0.0,0.02497399999999592,Independent Punishers: 0%,0
0,30,10,29,bad,0.0,0.024970499999996135,Independent Punishers: 0%,0
0,30,20,20,bad,0.0,0.025013499999995838,Independent Punishers: 0%,0
0,30,20,21,bad,0.0,0.02494299999999578,Independent Punishers: 0%,0
0,30,20,22,bad,0.0,0.025018999999996024,Independent Punishers: 0%,0
0,30,20,23,bad,0.0,0.024973499999995947,Independent Punishers: 0%,0
0,30,20,24,bad,0.0,0.02509749999999581,Independent Punishers: 0%,0
0,30,20,25,bad,0.0,0.02498649999999603,Independent Punishers: 0%,0
0,30,20,26,bad,0.0,0.024732999999995932,Independent Punishers: 0%,0
0,30,20,27,bad,0.0,0.025138999999995908,Independent Punishers: 0%,0
0,30,20,28,bad,0.0,0.02497049999999595,Independent Punishers: 0%,0
0,30,20,29,bad,0.0,0.024946499999995743,Independent Punishers: 0%,0
0,30,30,20,bad,0.0,0.025148499999995813,Independent Punishers: 0%,0
0,30,30,21,bad,0.0,0.025093999999996088,Independent Punishers: 0%,0
0,30,30,22,bad,0.0,0.024936499999995792,Independent Punishers: 0%,0
0,30,30,23,bad,0.0,0.025048499999996032,Independent Punishers: 0%,0
0,30,30,24,bad,0.0,0.025043999999995844,Independent Punishers: 0%,0
0,30,30,25,bad,0.0,0.025146999999996016,Independent Punishers: 0%,0
0,30,30,26,bad,0.0,0.025028499999995964,Independent Punishers: 0%,0
0,30,30,27,bad,0.0,0.024864999999995745,Independent Punishers: 0%,0
0,30,30,28,bad,0.0,0.02499649999999581,Independent Punishers: 0%,0
0,30,30,29,bad,0.0,0.02492899999999586,Independent Punishers: 0%,0
0,30,40,20,bad,0.0,0.024857499999995925,Independent Punishers: 0%,0
0,30,40,21,bad,0.0,0.025089499999995997,Independent Punishers: 0%,0
